Reporting Month,Supplier Part Number,Composite Part Number,Component Part Number,Manufacturer Part Number,Composite Manufacturer Part Number,Component Manufacturer Part Number,Product Class,Wayfair SKU,Wayfair Brand,Product Name,Premium Brand Strategic Item,Premium Brand Strategic Item Health,Exclusivity Violation,Revenue,Unit Sold,Total Impressions,Impression Percentile (by Class),Impression Rank (by Class),Unique Visits,Conversion Rate,Class Conversion Rate,Percent Required Tags Completed,Percent Recommended Tags Completed,Tag Health,Full Product Image,Image Health,Castlegate Target Status,Availability Rate,Availability Health,Percent Fast Delivery Badging,Median Estimated Delivery Days,Delivery Speed Health,Lifetime Review Count,Lifetime Average Customer Review Rating,Review Count Health,Review Rating Health,Price Competitiveness Health,Incidents and Returns Protection Level,Incidents and Returns Health
May 2026,VFC-2B,,,VFC-2B,,,Filing Cabinets,DMOM1026,Wayfair US,"2-Drawer Vertical Filing Cabinet, Eco-Friendly Heavy Duty Storage with Smooth Full-Extension Drawers & Anti-Tip Lock",No,N/A,No,,,641,91,659,16,0,3.13,82.14,70.83,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,3,4.67,RED,GREEN,,,GREEN
May 2026,VFC-2W,,,VFC-2W,,,Filing Cabinets,DMOM1026,Wayfair Canada (French),"Classeur vertical à 2 tiroirs, rangement robuste et écologique avec tiroirs pleine extension et verrou anti-basculement",No,N/A,No,,,,,,,,,82.14,70.83,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,3,4.67,RED,GREEN,,,GREEN
May 2026,VFC-2W,,,VFC-2W,,,Filing Cabinets,DMOM1026,Wayfair Canada (English),"2-Drawer Vertical Metal Filing Cabinet, Eco-Friendly Heavy Duty Storage with Smooth Full-Extension Drawers & Anti-Tip Lock",No,N/A,No,,,48,87,898,,,2.24,82.14,70.83,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,21,RED,3,4.67,RED,GREEN,,,GREEN
May 2026,VFC-2W,,,VFC-2W,,,Filing Cabinets,DMOM1026,Wayfair US,"2-Drawer Vertical Filing Cabinet, Eco-Friendly Heavy Duty Storage with Smooth Full-Extension Drawers & Anti-Tip Lock",No,N/A,No,,,641,91,659,25,0,3.13,82.14,70.83,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,3,4.67,RED,GREEN,,,GREEN
May 2026,VFC-5W-wheel,,,VFC-5W-wheel,,,Filing Cabinets,DMOM1030,Wayfair Canada (French),"Classeur vertical à 4 tiroirs de 15,16 po, classeurs verticaux verrouillables en métal sur roulettes - Usage intensif pour la maison et le bureau, noir",No,N/A,No,,,,,,,,,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,VFC-5W-wheel,,,VFC-5W-wheel,,,Filing Cabinets,DMOM1030,Wayfair Canada (English),"15.16""W 4-Drawer File Cabinet, Metal Locking Vertical File Cabinets on Wheels – Heavy-Duty for Home & Office, Black",No,N/A,No,,,,,,,,2.24,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,VFC-5W-wheel,,,VFC-5W-wheel,,,Filing Cabinets,DMOM1030,Wayfair US,"15.16""W 4-Drawer File Cabinet, Metal Locking Vertical File Cabinets on Wheels – Heavy-Duty for Home & Office, Black",No,N/A,No,,,,,,,,3.13,82.14,41.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,VFC-4W-wheel,,,VFC-4W-wheel,,,Filing Cabinets,DMOM1030,Wayfair Canada (French),"Classeur vertical à 4 tiroirs de 15,16 po, classeurs verticaux verrouillables en métal sur roulettes - Usage intensif pour la maison et le bureau, noir",No,N/A,No,,,,,,,,,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,VFC-4W-wheel,,,VFC-4W-wheel,,,Filing Cabinets,DMOM1030,Wayfair Canada (English),"15.16""W 4-Drawer File Cabinet, Metal Locking Vertical File Cabinets on Wheels – Heavy-Duty for Home & Office, Black",No,N/A,No,,,,,,,,2.24,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,VFC-4W-wheel,,,VFC-4W-wheel,,,Filing Cabinets,DMOM1030,Wayfair US,"15.16""W 4-Drawer File Cabinet, Metal Locking Vertical File Cabinets on Wheels – Heavy-Duty for Home & Office, Black",No,N/A,No,,,,,,,,3.13,82.14,41.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,VFC-5B-wheel,,,VFC-5B-wheel,,,Filing Cabinets,DMOM1030,Wayfair Canada (French),"Classeur vertical à 4 tiroirs de 15,16 po, classeurs verticaux verrouillables en métal sur roulettes - Usage intensif pour la maison et le bureau, noir",No,N/A,No,,,,,,,,,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,VFC-5B-wheel,,,VFC-5B-wheel,,,Filing Cabinets,DMOM1030,Wayfair Canada (English),"15.16""W 4-Drawer File Cabinet, Metal Locking Vertical File Cabinets on Wheels – Heavy-Duty for Home & Office, Black",No,N/A,No,,,,,,,,2.24,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,VFC-5B-wheel,,,VFC-5B-wheel,,,Filing Cabinets,DMOM1030,Wayfair US,"15.16""W 4-Drawer File Cabinet, Metal Locking Vertical File Cabinets on Wheels – Heavy-Duty for Home & Office, Black",No,N/A,No,,,,,,,,3.13,82.14,41.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,VFC-4B-wheel,,,VFC-4B-wheel,,,Filing Cabinets,DMOM1030,Wayfair Canada (French),"Classeur vertical à 4 tiroirs de 15,16 po, classeurs verticaux verrouillables en métal sur roulettes - Usage intensif pour la maison et le bureau, noir",No,N/A,No,,,,,,,,,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,VFC-4B-wheel,,,VFC-4B-wheel,,,Filing Cabinets,DMOM1030,Wayfair Canada (English),"15.16""W 4-Drawer File Cabinet, Metal Locking Vertical File Cabinets on Wheels – Heavy-Duty for Home & Office, Black",No,N/A,No,,,,,,,,2.24,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,VFC-4B-wheel,,,VFC-4B-wheel,,,Filing Cabinets,DMOM1030,Wayfair US,"15.16""W 4-Drawer File Cabinet, Metal Locking Vertical File Cabinets on Wheels – Heavy-Duty for Home & Office, Black",No,N/A,No,,,,,,,,3.13,82.14,41.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D01,,,MFC-D01,,,Filing Cabinets,DMOM1031,Wayfair Canada (French),"Classeur mobile à 2 tiroirs de 15,35 po de largeur, armoire de rangement entièrement en métal sur roulettes à 360 °, pour le bureau personnel, les documents importants et les fournitures - Capacité de 110 lb / tiroir, blanc et gris",No,N/A,No,,,,,,,,,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D01,,,MFC-D01,,,Filing Cabinets,DMOM1031,Wayfair Canada (English),"15.35'' Wide 2-Drawer Mobile File Cabinet, All-Steel Metal Storage Cabinet on 360° Wheels, for Home Office, Important Documents & Supplies –110lbs/Drawer Capacity White and Grey",No,N/A,No,,,,,,,,2.24,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,MFC-D01,,,MFC-D01,,,Filing Cabinets,DMOM1031,Wayfair US,"15.35'' Wide 2-Drawer Mobile File Cabinet, All-Steel Metal Storage Cabinet on 360° Wheels, for Home Office, Important Documents & Supplies –110lbs/Drawer Capacity White and Gray",No,N/A,No,,,3,10,6096,,,3.13,82.14,41.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D02,,,MFC-D02,,,Filing Cabinets,DMOM1031,Wayfair Canada (French),"Classeur mobile à 2 tiroirs de 15,35 po de largeur, armoire de rangement entièrement en métal sur roulettes à 360 °, pour le bureau personnel, les documents importants et les fournitures - Capacité de 110 lb / tiroir, blanc et gris",No,N/A,No,,,,,,,,,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D02,,,MFC-D02,,,Filing Cabinets,DMOM1031,Wayfair Canada (English),"15.35'' Wide 2-Drawer Mobile File Cabinet, All-Steel Metal Storage Cabinet on 360° Wheels, for Home Office, Important Documents & Supplies –110lbs/Drawer Capacity White and Grey",No,N/A,No,,,,,,,,2.24,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,MFC-D02,,,MFC-D02,,,Filing Cabinets,DMOM1031,Wayfair US,"15.35'' Wide 2-Drawer Mobile File Cabinet, All-Steel Metal Storage Cabinet on 360° Wheels, for Home Office, Important Documents & Supplies –110lbs/Drawer Capacity White and Gray",No,N/A,No,,,3,10,6096,,,3.13,82.14,41.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D03,,,MFC-D03,,,Filing Cabinets,DMOM1031,Wayfair Canada (French),"Classeur mobile à 2 tiroirs de 15,35 po de largeur, armoire de rangement entièrement en métal sur roulettes à 360 °, pour le bureau personnel, les documents importants et les fournitures - Capacité de 110 lb / tiroir, blanc et gris",No,N/A,No,,,,,,,,,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D03,,,MFC-D03,,,Filing Cabinets,DMOM1031,Wayfair Canada (English),"15.35'' Wide 2-Drawer Mobile File Cabinet, All-Steel Metal Storage Cabinet on 360° Wheels, for Home Office, Important Documents & Supplies –110lbs/Drawer Capacity White and Grey",No,N/A,No,,,,,,,,2.24,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,MFC-D03,,,MFC-D03,,,Filing Cabinets,DMOM1031,Wayfair US,"15.35'' Wide 2-Drawer Mobile File Cabinet, All-Steel Metal Storage Cabinet on 360° Wheels, for Home Office, Important Documents & Supplies –110lbs/Drawer Capacity White and Gray",No,N/A,No,,,3,10,6096,,,3.13,82.14,41.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D04,,,MFC-D04,,,Filing Cabinets,DMOM1031,Wayfair Canada (French),"Classeur mobile à 2 tiroirs de 15,35 po de largeur, armoire de rangement entièrement en métal sur roulettes à 360 °, pour le bureau personnel, les documents importants et les fournitures - Capacité de 110 lb / tiroir, blanc et gris",No,N/A,No,,,,,,,,,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D04,,,MFC-D04,,,Filing Cabinets,DMOM1031,Wayfair Canada (English),"15.35'' Wide 2-Drawer Mobile File Cabinet, All-Steel Metal Storage Cabinet on 360° Wheels, for Home Office, Important Documents & Supplies –110lbs/Drawer Capacity White and Grey",No,N/A,No,,,,,,,,2.24,82.14,45.83,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,MFC-D04,,,MFC-D04,,,Filing Cabinets,DMOM1031,Wayfair US,"15.35'' Wide 2-Drawer Mobile File Cabinet, All-Steel Metal Storage Cabinet on 360° Wheels, for Home Office, Important Documents & Supplies –110lbs/Drawer Capacity White and Gray",No,N/A,No,,,3,10,6096,,,3.13,82.14,41.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,CT-02,,,CT-02,,,Coffee & Cocktail Tables,DMOM1037,Wayfair Canada (French),"Table basse à plateau rabattable avec rangement Farmhouse - Table en grain de bois rustique de 31,5 po, compartiment de rangement caché pour le salon, structure en métal robuste - facile à assembler et à nettoyer",No,N/A,No,,,,,,,,,88.89,100,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,CT-02,,,CT-02,,,Coffee & Cocktail Tables,DMOM1037,Wayfair Canada (English),"Farmhouse Flip Top Coffee Table With Storage – 31.5"" Rustic Wood Grain Table, Hidden Storage Compartment For Living Room, Sturdy Metal Frame – Easy To Assemble & Clean",No,N/A,No,,,2,30,71291,,,0.84,88.89,100,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,CT-02,,,CT-02,,,Coffee & Cocktail Tables,DMOM1037,Wayfair US,"Farmhouse Flip Top Coffee Table With Storage – 31.5"" Rustic Wood Grain Table, Hidden Storage Compartment For Living Room, Sturdy Metal Frame – Easy To Assemble & Clean",No,N/A,No,,,26,59,59213,,,1.53,88.89,100,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,PT01-WH,,,PT01-WH,,,Pantry Cabinets,DMOM1038,Wayfair Canada (French),"Rangement réglable pour garde-manger de 61 po en métal blanc de 61 po avec 4 tablettes (capacité de 110 lb), organisateur de garde-manger autoportant robuste pour la cuisine, le garde-manger et le salon",No,N/A,No,,,,,,,,,79.17,61.11,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,PT01-WH,,,PT01-WH,,,Pantry Cabinets,DMOM1038,Wayfair Canada (English),"61"" White Metal Kitchen Pantry Cabinet Adjustable Storage With 4 Shelves (110Lb Capacity), Heavy Duty Freestanding Pantry Organizer For Kitchen, Pantry, Living Room",No,N/A,No,,,9,64,5078,,,0.92,79.17,61.11,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,PT01-WH,,,PT01-WH,,,Pantry Cabinets,DMOM1038,Wayfair US,"61"" White Metal Kitchen Pantry Cabinet Adjustable Storage With 4 Shelves (110Lb Capacity), Heavy Duty Freestanding Pantry Organizer For Kitchen, Pantry, Living Room",No,N/A,No,,,33,56,7907,,,1.51,79.17,63.16,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,PT02-WH,,,PT02-WH,,,Pantry Cabinets,DMOM1039,Wayfair Canada (French),"Armoire de cuisine en métal - 72 po de hauteur avec tablettes réglables (blanc), structure en acier inoxydable robuste, armoire autoportante pour cuisine / garde-manger / salle de bain",No,N/A,No,,,,,,,,,91.67,94.44,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,PT02-WH,,,PT02-WH,,,Pantry Cabinets,DMOM1039,Wayfair Canada (English),"Metal Kitchen Pantry Cabinet - 72"" Tall Storage With Adjustable Shelves (white), Heavy Duty Stainless Steel Frame, Freestanding Cabinet For Kitchen/pantry/bathroom",No,N/A,No,,,20,79,2996,,,0.92,91.67,94.44,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,PT02-WH,,,PT02-WH,,,Pantry Cabinets,DMOM1039,Wayfair US,"Metal Kitchen Pantry Cabinet - 72"" Tall Storage With Adjustable Shelves (white), Heavy Duty Stainless Steel Frame, Freestanding Cabinet For Kitchen/pantry/bathroom",No,N/A,No,,,163,84,2986,2,0,1.51,91.67,94.74,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,CT-01,,,CT-01,,,Coffee & Cocktail Tables,DMOM1040,Wayfair Canada (French),"Table basse à plateau relevable Farmhouse avec rangement - table de salon à hauteur réglable de 31,5 po, centre multifonctionnel pour la famille avec compartiment caché et 3 tablettes (capacité de 110 lb, facile à nettoyer)",No,N/A,No,,,,,,,,,77.78,73.33,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,CT-01,,,CT-01,,,Coffee & Cocktail Tables,DMOM1040,Wayfair Canada (English),"Farmhouse Lift Top Coffee Table With Storage - 31.5"" Adjustable Height Living Room Table, Multifunctional Centre For Family With Hidden Compartment & 3 Shelves(110lbs Capacity, Easy To Clean)",No,N/A,No,,,,,,,,0.84,77.78,73.33,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,CT-01,,,CT-01,,,Coffee & Cocktail Tables,DMOM1040,Wayfair US,"Farmhouse Lift Top Coffee Table With Storage - 31.5"" Adjustable Height Living Room Table, Multifunctional Center For Family With Hidden Compartment & 3 Shelves(110lbs Capacity, Easy To Clean)",No,N/A,No,,,43,68,45406,,,1.53,77.78,75,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,CT-3ps,,,CT-3ps,,,Coffee & Cocktail Tables,DMOM1041,Wayfair Canada (French),"Ensemble de table basse 3 pièces, surface en verre trempé avec structure en métal robuste - Ensembles de salon modernes (1 table basse + 2 tables de bout), résistants aux égratignures et faciles à nettoyer pour les petits espaces, les appartements ",No,N/A,No,,,,,,,,,80.56,86.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,CT-3ps,,,CT-3ps,,,Coffee & Cocktail Tables,DMOM1041,Wayfair Canada (English),"3-piece Coffee Table Set, Tempered Glass Surface With Sturdy Metal Frame - Modern Living Room Sets (1 Coffee Table + 2 End Tables), Scratch-resistant & Easy To Clean For Small Spaces, Apartments ",No,N/A,No,,,6,54,47416,,,0.84,80.56,86.67,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,CT-3ps,,,CT-3ps,,,Coffee & Cocktail Tables,DMOM1041,Wayfair US,"3-piece Coffee Table Set, Tempered Glass Surface With Sturdy Metal Frame - Modern Living Room Sets (1 Coffee Table + 2 End Tables), Scratch-resistant & Easy To Clean For Small Spaces, Apartments ",No,N/A,No,,,64,75,35620,5,0,1.53,80.56,87.5,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,PT03-WH,,,PT03-WH,,,Pantry Cabinets,DMOM1042,Wayfair Canada (French),"Armoire de cuisine en métal - 72 po de hauteur avec 5 tablettes réglables, armoire autoportante blanche pour cuisine / garde-manger / salle de bain",No,N/A,No,,,,,,,,,79.17,66.67,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,PT03-WH,,,PT03-WH,,,Pantry Cabinets,DMOM1042,Wayfair Canada (English),"Metal Kitchen Pantry Cabinet - 72"" Tall Storage With 5 Adjustable Shelves, White Freestanding Cabinet For Kitchen/pantry/bathroom",No,N/A,No,,,8,62,5457,,,0.92,79.17,66.67,RED,NO,RED,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,PT03-WH,,,PT03-WH,,,Pantry Cabinets,DMOM1042,Wayfair US,"Metal Kitchen Pantry Cabinet - 72"" Tall Storage With 5 Adjustable Shelves, White Freestanding Cabinet For Kitchen/pantry/bathroom",No,N/A,No,,,3734,98,388,58,0,1.51,79.17,68.42,RED,NO,RED,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,PT04-WH,,,PT04-WH,,,Pantry Cabinets,DMOM1043,Wayfair Canada (French),"Armoire garde-manger blanche 72 po avec 2 tiroirs, armoire de rangement autoportante avec tablettes réglables, rangement robuste pour épices, vaisselle, petits électroménagers de cuisine, garde-manger, salle à manger",No,N/A,No,,,,,,,,,79.17,66.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,PT04-WH,,,PT04-WH,,,Pantry Cabinets,DMOM1043,Wayfair Canada (English),"72 Inch White Pantry Cabinet With 2 Drawers, Freestanding Kitchen Storage Cabinet With Adjustable Shelves, Heavy-duty Organizer For Spices, Dishware, Small Appliances In Kitchen, Pantry, Dining Room",No,N/A,No,,,,,,,,0.92,79.17,66.67,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,PT04-WH,,,PT04-WH,,,Pantry Cabinets,DMOM1043,Wayfair US,"72 Inch White Pantry Cabinet With 2 Drawers, Freestanding Kitchen Storage Cabinet With Adjustable Shelves, Heavy-duty Organizer For Spices, Dishware, Small Appliances In Kitchen, Pantry, Dining Room",No,N/A,No,,,,,,1,0,1.51,79.17,68.42,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,PT05-WH,,,PT05-WH,,,Sideboards & Buffets,DMOM1044,Wayfair Canada (French),"Garde-manger 34,6 po en métal blanc avec tablettes réglables - Organisateur de rangement de cuisine autoportant avec poignées à prise facile, assemblage requis, idéal pour la cuisine, la salle à manger, l’appartement",No,N/A,No,,,,,,,,,80.77,72.73,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,PT05-WH,,,PT05-WH,,,Sideboards & Buffets,DMOM1044,Wayfair Canada (English),"34.6"" White Metal Pantry Cabinet With Adjustable Shelves - Freestanding Kitchen Storage Organizer With Easy-grip Handles, Assembly Required, Ideal For Kitchen, Dining Room, Apartment",No,N/A,No,,,2,29,36394,,,0.91,80,72.73,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,PT05-WH,,,PT05-WH,,,Sideboards & Buffets,DMOM1044,Wayfair US,"34.6"" White Metal Pantry Cabinet With Adjustable Shelves - Freestanding Kitchen Storage Organizer With Easy-grip Handles, Assembly Required, Ideal For Kitchen, Dining Room, Apartment",No,N/A,No,,,5,18,54095,,,1.2,80,72.73,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,6D-locker,,,6D-locker,,,Lockers,DMOM1045,Wayfair Canada (French),"Casier de rangement pour employés à 6 portes, casiers en métal pour le bureau, la salle de sport, l'école et la maison avec fente pour carte",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,6D-locker,,,6D-locker,,,Lockers,DMOM1045,Wayfair Canada (English),"6-door Employee Storage Locker, Metal Lockers For Office, Gym, School, And Homewith Card Slot",No,N/A,No,,,2,28,652,,,1.87,0,0,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,9D-locker,,,9D-locker,,,Lockers,DMOM1046,Wayfair Canada (French),"Casier de rangement pour employés 9 portes, casiers en métal pour le bureau, la salle de sport, l'école et la maison avec fente pour carte ",No,N/A,No,,,,,,,,,50,50,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,9D-locker,,,9D-locker,,,Lockers,DMOM1046,Wayfair US,"9-door Employee Storage Locker, Metal Lockers For Office, Gym, School, And Homewith Card Slot ",No,N/A,No,,,,,,,,1.64,50,53.85,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,9D-locker,,,9D-locker,,,Lockers,DMOM1046,Wayfair Canada (English),"9-door Employee Storage Locker, Metal Lockers For Office, Gym, School, And Homewith Card Slot ",No,N/A,No,,,1,18,741,,,1.87,50,50,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,W3D-G-locker,,,W3D-G-locker,,,Lockers,DMOM1047,Wayfair Canada (French),"3 casiers en métal de 72 po avec verrou pour les employés, armoire de rangement pour le garage à domicile",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,W3D-G-locker,,,W3D-G-locker,,,Lockers,DMOM1047,Wayfair US,"3 Door 72""h Metal Lockers With Lock For Employees,storage Locker Cabinet For Home Gym Office School Garage",No,N/A,No,,,,,,,,1.64,0,0,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,W3D-G-locker,,,W3D-G-locker,,,Lockers,DMOM1047,Wayfair Canada (English),"3 Door 72""h Metal Lockers With Lock For Employees,storage Locker Cabinet For Home Gym Office School Garage",No,N/A,No,,,,,,,,1.87,0,0,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,W9D-G-locker,,,W9D-G-locker,,,Lockers,DMOM1048,Wayfair Canada (French),"Armoire-vestiaire en métal à 9 portes de 72 po avec serrure pour employés, école, bureau, salle de sport, chambre à coucher, armoire de rangement",No,N/A,No,,,,,,,,,53.33,41.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,W9D-G-locker,,,W9D-G-locker,,,Lockers,DMOM1048,Wayfair US,"9 Door 72""h Metal Lockers With Lock For Employees,school,office,gym,bedroom,storage Locker Cabinet",No,N/A,No,,,,,,,,1.64,53.33,46.15,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,W9D-G-locker,,,W9D-G-locker,,,Lockers,DMOM1048,Wayfair Canada (English),"9 Door 72""h Metal Lockers With Lock For Employees,school,office,gym,bedroom,storage Locker Cabinet",No,N/A,No,,,,,,,,1.87,53.33,41.67,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,W6D-G-locker,,,W6D-G-locker,,,Lockers,DMOM1049,Wayfair Canada (French),"6 casiers en métal de 72 po h avec serrure pour les employés, armoire de rangement pour garage à domicile",No,N/A,No,,,,,,,,,53.33,41.67,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,W6D-G-locker,,,W6D-G-locker,,,Lockers,DMOM1049,Wayfair US,"6 Door 72""h Metal Lockers With Lock For Employees,storage Locker Cabinet For Home Gym Office School Garage",No,N/A,No,,,,,,,,1.64,53.33,46.15,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,W6D-G-locker,,,W6D-G-locker,,,Lockers,DMOM1049,Wayfair Canada (English),"6 Door 72""h Metal Lockers With Lock For Employees,storage Locker Cabinet For Home Gym Office School Garage",No,N/A,No,,,,,,,,1.87,53.33,41.67,RED,YES,GREEN,Low Velocity/Non-Target,100,GREEN,,,,0,,RED,,,,GREEN
May 2026,LFC-4B-400,,,LFC-4B-400,,,Filing Cabinets,DMOM1054,Wayfair Canada (French),Classeur latéral en métal à 4 tiroirs verrouillables - Robuste,No,N/A,No,,,,,,,,,82.14,4.17,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,LFC-4B-400,,,LFC-4B-400,,,Filing Cabinets,DMOM1054,Wayfair Canada (English),4-Drawer Locking Metal Lateral File Cabinet - Heavy-Duty,No,N/A,No,,,,,,,,2.24,82.14,4.17,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,LFC-4B-400,,,LFC-4B-400,,,Filing Cabinets,DMOM1054,Wayfair US,4-Drawer Locking Metal Lateral File Cabinet - Heavy-Duty,No,N/A,No,,,10,24,5160,,,3.13,82.14,4.17,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,LFC-4W-400,,,LFC-4W-400,,,Filing Cabinets,DMOM1053,Wayfair Canada (French),Classeur latéral en métal à 4 tiroirs verrouillables - Robuste,No,N/A,No,,,,,,,,,82.14,4.17,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
